anime_id,review_id,date,score,tags
12531,303925,2019-03-20T14:22:00+00:00,10,Recommended
12531,131947,2014-02-08T15:41:00+00:00,10,Recommended
12531,90341,2013-03-21T09:36:00+00:00,10,Recommended
12531,108237,2013-08-04T15:36:00+00:00,5,Mixed Feelings
12531,433298,2022-01-31T01:21:00+00:00,10,Recommended
12531,319995,2019-10-16T08:32:00+00:00,5,Mixed Feelings
12531,302441,2019-02-25T11:04:00+00:00,8,Recommended
12531,294944,2018-11-29T16:23:00+00:00,6,Mixed Feelings
12531,236319,2016-12-23T22:36:00+00:00,10,Recommended
12531,335209,2020-04-11T05:22:00+00:00,10,Recommended
12531,372742,2021-01-10T23:09:00+00:00,10,Recommended
12531,414837,2021-08-30T04:20:00+00:00,3,Not Recommended
12531,193684,2015-07-17T20:52:00+00:00,10,Recommended
12531,232572,2016-10-24T18:45:00+00:00,6,Mixed Feelings
12531,270682,2018-02-04T18:12:00+00:00,10,Recommended
12531,113797,2013-09-22T08:09:00+00:00,10,Recommended
12531,206855,2015-12-26T09:09:00+00:00,7,Recommended
12531,205210,2015-12-10T18:24:00+00:00,8,Recommended
12531,128685,2014-01-13T17:49:00+00:00,8,Recommended
12531,71407,2012-09-02T08:30:00+00:00,7,Recommended
12531,173581,2014-12-22T00:32:00+00:00,10,Recommended
12531,154639,2014-07-31T14:38:00+00:00,7,Recommended
12531,84039,2013-01-18T08:03:00+00:00,10,Recommended
12531,379828,2021-02-13T21:07:00+00:00,3,Not Recommended
12531,245335,2017-04-12T14:26:00+00:00,4,Not Recommended
12531,298932,2019-01-13T08:55:00+00:00,9,Recommended
12531,287894,2018-09-01T07:55:00+00:00,7,Recommended
12531,336592,2020-04-21T21:45:00+00:00,5,Mixed Feelings
12531,335542,2020-04-13T13:36:00+00:00,5,Mixed Feelings
12531,331485,2020-03-12T04:43:00+00:00,9,Recommended
12531,378317,2021-02-06T14:34:00+00:00,10,Recommended
12531,410858,2021-07-31T22:06:00+00:00,10,Recommended
12531,425847,2021-12-01T12:11:00+00:00,9,Recommended
12531,233499,2016-11-09T18:27:00+00:00,9,Recommended
12531,292829,2018-10-28T07:03:00+00:00,10,Recommended
12531,241458,2017-02-26T16:32:00+00:00,10,Recommended
12531,252840,2017-07-14T09:45:00+00:00,9,Recommended
12531,354179,2020-08-29T11:36:00+00:00,9,Recommended
12531,323319,2019-12-05T13:31:00+00:00,6,Mixed Feelings
12531,204545,2015-11-30T20:01:00+00:00,10,Recommended
12531,268311,2018-01-12T11:07:00+00:00,9,Recommended
12531,285620,2018-08-05T00:58:00+00:00,8,Recommended
12531,165961,2014-10-23T18:59:00+00:00,9,Recommended
12531,70415,2012-08-20T13:33:00+00:00,10,Recommended
12531,209200,2016-01-23T12:27:00+00:00,10,Recommended
12531,246394,2017-04-26T22:21:00+00:00,9,Recommended
12531,91093,2013-03-27T00:17:00+00:00,10,Recommended
12531,63995,2012-06-21T10:58:00+00:00,9,Recommended
12531,107667,2013-07-31T11:56:00+00:00,8,Recommended
12531,201815,2015-10-23T16:49:00+00:00,10,Recommended
12531,84729,2013-01-24T14:06:00+00:00,10,Recommended
12531,90695,2013-03-23T22:35:00+00:00,8,Recommended
12531,65099,2012-07-02T11:41:00+00:00,8,Recommended
12531,122741,2013-12-06T06:24:00+00:00,10,Recommended
12531,228705,2016-09-10T09:24:00+00:00,10,Recommended
12531,215817,2016-04-08T06:22:00+00:00,9,Recommended
12531,73637,2012-09-29T14:07:00+00:00,10,Recommended
12531,59359,2012-04-21T12:19:00+00:00,8,Recommended
12531,74835,2012-10-13T14:17:00+00:00,10,Recommended
12531,68821,2012-08-05T20:52:00+00:00,10,Recommended
12531,64653,2012-06-28T12:15:00+00:00,10,Recommended
12531,70147,2012-08-18T07:43:00+00:00,8,Recommended
12531,76825,2012-11-06T06:40:00+00:00,9,Recommended
12531,110319,2013-08-19T00:57:00+00:00,9,Recommended
12531,78966,2012-12-02T11:05:00+00:00,10,Recommended
12531,114673,2013-09-29T04:12:00+00:00,8,Recommended
12531,272172,2018-02-22T09:04:00+00:00,6,Mixed Feelings
12531,128011,2014-01-09T19:11:00+00:00,8,Recommended
12531,284171,2018-07-17T11:30:00+00:00,9,Recommended
12531,120251,2013-11-14T17:25:00+00:00,9,Recommended
12531,225010,2016-07-25T22:38:00+00:00,9,Recommended
12531,269177,2018-01-20T17:46:00+00:00,9,Recommended
12531,309446,2019-05-30T15:45:00+00:00,8,Recommended
12531,461415,2022-10-19T22:08:00+00:00,7,Recommended
12531,263623,2017-11-20T12:20:00+00:00,8,Recommended
12531,329970,2020-02-17T11:11:00+00:00,8,Recommended
12531,325878,2020-01-05T11:25:00+00:00,8,Recommended
12531,453710,2022-07-30T03:12:00+00:00,8,Recommended
12531,199487,2015-09-24T19:52:00+00:00,7,Recommended
12531,247465,2017-05-11T12:21:00+00:00,10,Recommended
12531,275836,2018-03-30T22:08:00+00:00,10,Recommended
12531,299781,2019-01-22T09:47:00+00:00,8,Recommended
12531,289637,2018-09-21T22:27:00+00:00,9,Recommended
12531,287844,2018-08-31T12:24:00+00:00,6,Mixed Feelings
12531,252967,2017-07-15T21:27:00+00:00,9,Recommended
12531,255587,2017-08-16T04:40:00+00:00,9,Recommended
12531,502744,2023-09-30T22:21:00+00:00,10,Recommended
12531,484571,2023-05-26T18:45:00+00:00,10,Recommended
12531,506504,2023-11-12T18:10:00+00:00,8,Recommended
12531,399830,2021-05-28T07:31:00+00:00,8,Recommended
12531,348635,2020-07-15T22:46:00+00:00,5,Mixed Feelings
12531,458072,2022-09-18T13:16:00+00:00,8,Recommended
12531,452328,2022-07-17T20:03:00+00:00,7,Recommended
12531,404608,2021-06-26T02:10:00+00:00,7,Recommended
12531,409900,2021-07-25T11:14:00+00:00,7,Recommended
12531,342859,2020-06-07T10:29:00+00:00,7,Recommended
12531,408883,2021-07-18T16:23:00+00:00,8,Recommended
12531,402459,2021-06-15T13:35:00+00:00,7,Recommended
12531,411990,2021-08-09T01:31:00+00:00,8,Recommended
12531,414199,2021-08-25T11:38:00+00:00,8,Recommended
12531,64715,2012-06-29T00:02:00+00:00,10,Recommended
12531,69317,2012-08-10T05:12:00+00:00,9,Recommended
12531,90413,2013-03-21T20:15:00+00:00,10,Recommended
12531,100703,2013-06-11T06:03:00+00:00,7,Recommended
12531,117197,2013-10-17T11:56:00+00:00,10,Recommended
12531,326405,2020-01-11T21:31:00+00:00,4,Not Recommended
13125,133411,2014-02-21T19:14:00+00:00,10,Recommended
13125,189285,2015-05-31T16:35:00+00:00,10,Recommended
13125,103581,2013-07-03T03:46:00+00:00,9,Recommended
13125,90633,2013-03-23T14:44:00+00:00,10,Recommended
13125,90951,2013-03-26T04:58:00+00:00,8,Recommended
13125,176725,2015-01-07T16:08:00+00:00,10,Recommended
13125,80202,2012-12-15T06:26:00+00:00,10,Recommended
13125,202586,2015-11-03T09:14:00+00:00,4,Not Recommended
13125,131999,2014-02-08T23:04:00+00:00,6,Mixed Feelings
13125,119811,2013-11-10T00:19:00+00:00,8,Recommended
13125,82784,2013-01-05T15:45:00+00:00,10,Recommended
13125,285975,2018-08-08T22:15:00+00:00,4,Not Recommended
13125,182123,2015-03-10T17:57:00+00:00,8,Recommended
13125,225733,2016-08-02T04:00:00+00:00,3,Not Recommended
13125,166177,2014-10-25T19:58:00+00:00,9,Recommended
13125,106385,2013-07-22T14:09:00+00:00,10,Recommended
13125,101189,2013-06-15T19:56:00+00:00,9,Recommended
13125,99211,2013-05-31T19:34:00+00:00,10,Recommended
13125,78281,2012-11-24T08:54:00+00:00,3,Not Recommended
13125,93425,2013-04-11T19:14:00+00:00,10,Recommended
13125,90657,2013-03-23T17:54:00+00:00,10,Recommended
13125,232448,2016-10-23T11:30:00+00:00,1,Not Recommended
13125,76445,2012-11-01T16:45:00+00:00,7,Recommended
13125,97985,2013-05-21T17:57:00+00:00,10,Recommended
13125,144539,2014-05-25T17:57:00+00:00,5,Mixed Feelings
13125,97169,2013-05-14T09:42:00+00:00,10,Recommended
13125,89239,2013-03-09T21:36:00+00:00,10,Recommended
13125,77737,2012-11-16T20:27:00+00:00,8,Recommended
13125,205335,2015-12-12T10:08:00+00:00,10,Recommended
13125,147893,2014-06-21T13:23:00+00:00,10,Recommended
13125,118291,2013-10-26T01:37:00+00:00,10,Recommended
13125,126067,2013-12-28T15:24:00+00:00,10,Recommended
13125,153991,2014-07-27T16:44:00+00:00,10,Recommended
13125,93517,2013-04-12T13:15:00+00:00,9,Recommended
13125,166559,2014-10-28T15:21:00+00:00,10,Recommended
13125,90809,2013-03-24T21:08:00+00:00,10,Recommended
13125,164413,2014-10-11T08:03:00+00:00,10,Recommended
13125,107753,2013-08-01T04:37:00+00:00,5,Mixed Feelings
13125,123765,2013-12-14T01:30:00+00:00,10,Recommended
13125,121685,2013-11-28T12:16:00+00:00,8,Recommended
13125,190079,2015-06-11T08:06:00+00:00,10,Recommended
13125,142857,2014-05-10T01:14:00+00:00,10,Recommended
13125,126837,2014-01-02T10:29:00+00:00,9,Recommended
13125,91377,2013-03-28T21:55:00+00:00,10,Recommended
13125,179893,2015-02-07T15:47:00+00:00,6,Mixed Feelings
13125,127199,2014-01-04T14:57:00+00:00,3,Not Recommended
13125,174445,2014-12-26T21:24:00+00:00,10,Recommended
13125,89359,2013-03-10T23:34:00+00:00,4,Not Recommended
13125,154709,2014-08-01T05:06:00+00:00,10,Recommended
13125,179353,2015-01-31T09:47:00+00:00,10,Recommended
13125,135533,2014-03-12T15:50:00+00:00,5,Mixed Feelings
13125,140289,2014-04-17T06:38:00+00:00,10,Recommended
13125,187710,2015-05-12T22:12:00+00:00,10,Recommended
13125,177629,2015-01-12T19:57:00+00:00,10,Recommended
13125,104731,2013-07-10T09:49:00+00:00,10,Recommended
13125,187206,2015-05-05T22:38:00+00:00,5,Mixed Feelings
13125,139343,2014-04-09T07:48:00+00:00,3,Not Recommended
13125,149773,2014-07-01T06:48:00+00:00,10,Recommended
13125,223469,2016-07-08T04:25:00+00:00,4,Not Recommended
13125,180946,2015-02-21T18:46:00+00:00,10,Recommended
13125,159363,2014-09-06T13:05:00+00:00,9,Recommended
13125,176035,2015-01-03T21:19:00+00:00,9,Recommended
13125,195435,2015-08-07T12:12:00+00:00,10,Recommended
13125,174957,2014-12-29T00:14:00+00:00,10,Recommended
13125,158747,2014-09-01T08:02:00+00:00,9,Recommended
13125,133579,2014-02-22T23:58:00+00:00,9,Recommended
13125,97333,2013-05-16T00:55:00+00:00,9,Recommended
13125,299007,2019-01-13T23:42:00+00:00,3,Not Recommended
13125,195039,2015-08-02T23:33:00+00:00,8,Recommended
13125,167025,2014-11-01T11:32:00+00:00,9,Recommended
13125,425374,2021-11-26T17:09:00+00:00,3,Not Recommended
13125,75311,2012-10-19T07:40:00+00:00,8,Recommended
13125,176441,2015-01-05T21:43:00+00:00,10,Recommended
13125,123253,2013-12-10T01:38:00+00:00,8,Recommended
13125,107681,2013-07-31T14:00:00+00:00,10,Recommended
13125,91495,2013-03-29T15:21:00+00:00,9,Recommended
13125,127047,2014-01-03T19:36:00+00:00,9,Recommended
13125,98349,2013-05-25T10:23:00+00:00,9,Recommended
13125,159201,2014-09-04T17:23:00+00:00,10,Recommended
13125,469042,2023-01-08T14:19:00+00:00,1,Not Recommended
13125,94877,2013-04-25T07:21:00+00:00,9,Recommended
13125,153641,2014-07-25T08:08:00+00:00,9,Recommended
13125,192880,2015-07-10T08:30:00+00:00,6,Mixed Feelings
13125,172761,2014-12-17T19:19:00+00:00,10,Recommended
13125,191951,2015-07-01T14:22:00+00:00,9,Recommended
13125,113721,2013-09-21T16:39:00+00:00,9,Recommended
13125,182675,2015-03-18T22:16:00+00:00,8,Recommended
13125,355129,2020-09-06T21:51:00+00:00,2,Not Recommended
13125,282301,2018-06-26T14:47:00+00:00,3,Not Recommended
13125,76215,2012-10-29T17:54:00+00:00,8,Recommended
13125,185674,2015-04-15T10:46:00+00:00,7,Recommended
13125,156487,2014-08-13T19:52:00+00:00,7,Recommended
13125,90635,2013-03-23T14:53:00+00:00,9,Recommended
13125,171861,2014-12-12T00:36:00+00:00,9,Recommended
13125,201081,2015-10-12T05:51:00+00:00,8,Recommended
13125,178982,2015-01-25T21:08:00+00:00,9,Recommended
13125,191303,2015-06-26T03:51:00+00:00,8,Recommended
13125,192721,2015-07-08T12:35:00+00:00,7,Recommended
13125,92927,2013-04-07T16:21:00+00:00,10,Recommended
13125,454466,2022-08-05T22:52:00+00:00,3,Not Recommended
13125,195750,2015-08-10T15:23:00+00:00,1,Not Recommended
13125,157517,2014-08-22T07:49:00+00:00,6,Mixed Feelings
13125,132985,2014-02-17T22:48:00+00:00,9,Recommended
13125,275867,2018-03-31T08:25:00+00:00,5,Mixed Feelings
13125,340045,2020-05-15T21:05:00+00:00,3,Not Recommended
13125,140953,2014-04-22T13:40:00+00:00,8,Recommended
13125,193901,2015-07-20T06:55:00+00:00,10,Recommended
13125,140965,2014-04-22T16:34:00+00:00,8,Recommended
13125,179611,2015-02-03T13:03:00+00:00,10,Recommended
13125,180126,2015-02-10T23:30:00+00:00,10,Recommended
13125,178103,2015-01-16T21:48:00+00:00,4,Not Recommended
13125,163747,2014-10-05T14:05:00+00:00,8,Recommended
13125,180317,2015-02-14T06:39:00+00:00,9,Recommended
13125,193979,2015-07-21T03:21:00+00:00,10,Recommended
13125,156879,2014-08-17T06:24:00+00:00,7,Recommended
13125,314554,2019-08-04T12:57:00+00:00,6,Mixed Feelings
13125,227344,2016-08-22T12:29:00+00:00,5,Mixed Feelings
13125,90923,2013-03-25T21:36:00+00:00,10,Recommended
13125,95017,2013-04-26T15:58:00+00:00,6,Mixed Feelings
13125,181031,2015-02-23T04:22:00+00:00,10,Recommended
13125,91149,2013-03-27T09:08:00+00:00,8,Recommended
13125,86493,2013-02-10T20:55:00+00:00,10,Recommended
13125,155511,2014-08-06T06:26:00+00:00,9,Recommended
13125,219255,2016-05-24T15:16:00+00:00,10,Recommended
13125,171769,2014-12-11T02:52:00+00:00,10,Recommended
13125,181834,2015-03-06T12:44:00+00:00,9,Recommended
13125,197740,2015-09-03T11:16:00+00:00,6,Mixed Feelings
13125,219577,2016-05-29T11:49:00+00:00,6,Mixed Feelings
13125,215181,2016-04-02T08:17:00+00:00,10,Recommended
13125,203196,2015-11-11T18:53:00+00:00,9,Recommended
13125,204889,2015-12-05T23:44:00+00:00,9,Recommended
13125,132459,2014-02-13T19:41:00+00:00,7,Recommended
13125,101265,2013-06-16T16:34:00+00:00,10,Recommended
13125,81696,2012-12-28T11:06:00+00:00,10,Recommended
13125,496342,2023-08-12T10:02:00+00:00,10,Recommended
13125,221488,2016-06-22T06:08:00+00:00,10,Recommended
13125,82896,2013-01-06T14:09:00+00:00,10,Recommended
13125,90821,2013-03-25T01:56:00+00:00,10,Recommended
13125,153237,2014-07-22T07:52:00+00:00,9,Recommended
13125,134281,2014-03-01T06:29:00+00:00,10,Recommended
13125,189675,2015-06-06T10:24:00+00:00,9,Recommended
13125,96415,2013-05-08T09:52:00+00:00,8,Recommended
13125,137109,2014-03-26T15:12:00+00:00,8,Recommended
13125,198545,2015-09-13T21:54:00+00:00,10,Recommended
13125,168937,2014-11-17T06:17:00+00:00,10,Recommended
13125,196014,2015-08-13T08:43:00+00:00,10,Recommended
13125,140737,2014-04-21T03:45:00+00:00,9,Recommended
13125,195392,2015-08-06T22:05:00+00:00,10,Recommended
13125,209325,2016-01-24T20:18:00+00:00,6,Mixed Feelings
13125,174851,2014-12-28T13:06:00+00:00,8,Recommended
13125,203176,2015-11-11T09:47:00+00:00,10,Recommended
13125,160365,2014-09-14T20:42:00+00:00,8,Recommended
13125,492292,2023-07-12T20:01:00+00:00,7,Mixed Feelings
13125,473464,2023-02-20T10:34:00+00:00,9,Recommended
13125,218407,2016-05-11T23:44:00+00:00,10,Recommended
13125,212482,2016-03-08T01:54:00+00:00,9,Recommended
13125,173053,2014-12-19T10:27:00+00:00,8,Recommended
13125,186210,2015-04-22T02:47:00+00:00,10,Recommended
13125,163721,2014-10-05T12:19:00+00:00,9,Recommended
13125,95191,2013-04-28T02:52:00+00:00,10,Recommended
13125,102351,2013-06-25T06:37:00+00:00,10,Recommended
13125,116683,2013-10-13T07:02:00+00:00,10,Recommended
13125,89309,2013-03-10T16:22:00+00:00,10,Recommended
13125,91587,2013-03-30T06:31:00+00:00,10,Recommended
13125,386316,2021-03-24T07:41:00+00:00,3,Not Recommended
13125,267560,2018-01-05T20:06:00+00:00,6,Mixed Feelings
13125,91023,2013-03-26T15:21:00+00:00,9,Recommended
13125,87387,2013-02-20T17:44:00+00:00,9,Recommended
13125,83164,2013-01-09T11:04:00+00:00,9,Recommended
13125,92645,2013-04-06T03:59:00+00:00,9,Recommended
13125,150635,2014-07-06T02:12:00+00:00,7,Recommended
13125,157477,2014-08-21T23:08:00+00:00,10,Recommended
13125,181910,2015-03-07T15:24:00+00:00,9,Recommended
13125,148025,2014-06-22T08:20:00+00:00,8,Recommended
13125,150189,2014-07-03T13:15:00+00:00,9,Recommended
13125,231820,2016-10-15T05:36:00+00:00,10,Recommended
13125,170751,2014-12-02T00:21:00+00:00,10,Recommended
13125,193265,2015-07-13T00:54:00+00:00,10,Recommended
13125,234053,2016-11-20T04:43:00+00:00,9,Recommended
13125,227965,2016-08-30T16:41:00+00:00,10,Recommended
13125,231819,2016-10-15T05:06:00+00:00,10,Recommended
13125,232894,2016-10-30T08:57:00+00:00,9,Recommended
13125,179367,2015-01-31T14:48:00+00:00,7,Recommended
13125,138791,2014-04-05T10:59:00+00:00,10,Recommended
13125,109305,2013-08-12T08:55:00+00:00,10,Recommended
13125,111789,2013-08-31T20:01:00+00:00,6,Mixed Feelings
13125,149751,2014-07-01T02:54:00+00:00,10,Recommended
13125,91193,2013-03-27T17:07:00+00:00,9,Recommended
13125,107893,2013-08-02T13:02:00+00:00,9,Recommended
13125,147159,2014-06-15T18:08:00+00:00,5,Mixed Feelings
13125,204645,2015-12-02T11:52:00+00:00,8,Recommended
13125,190580,2015-06-18T19:06:00+00:00,9,Recommended
13125,231979,2016-10-17T23:12:00+00:00,7,Recommended
13125,196607,2015-08-20T06:14:00+00:00,9,Recommended
13125,138711,2014-04-04T21:09:00+00:00,10,Recommended
13125,135251,2014-03-09T18:54:00+00:00,7,Recommended
13125,116041,2013-10-07T23:04:00+00:00,10,Recommended
13125,162837,2014-09-29T01:21:00+00:00,6,Mixed Feelings
13125,131377,2014-02-04T10:02:00+00:00,8,Recommended
13125,91405,2013-03-29T05:47:00+00:00,10,Recommended
13125,90659,2013-03-23T17:58:00+00:00,10,Recommended
13125,193556,2015-07-16T07:48:00+00:00,10,Recommended
13125,92141,2013-04-02T17:33:00+00:00,7,Recommended
13125,105299,2013-07-14T08:55:00+00:00,7,Recommended
13125,341558,2020-05-28T00:52:00+00:00,6,Mixed Feelings
13125,253546,2017-07-23T04:32:00+00:00,7,Recommended
13125,90825,2013-03-25T02:40:00+00:00,10,Recommended
13125,226135,2016-08-07T07:42:00+00:00,10,Recommended
13125,222290,2016-06-28T17:08:00+00:00,10,Recommended
13125,206287,2015-12-21T09:07:00+00:00,10,Recommended
13125,281061,2018-05-20T22:32:00+00:00,6,Mixed Feelings
13125,322357,2019-11-18T06:03:00+00:00,10,Recommended
13125,331797,2020-03-16T03:07:00+00:00,10,Recommended
13125,379124,2021-02-10T11:11:00+00:00,5,Mixed Feelings
13125,372684,2021-01-10T15:06:00+00:00,2,Not Recommended
13125,321555,2019-11-07T04:32:00+00:00,7,Recommended
13125,423582,2021-11-07T17:59:00+00:00,2,Not Recommended
13125,377694,2021-02-03T23:54:00+00:00,1,Not Recommended
13125,259862,2017-10-06T14:29:00+00:00,6,Mixed Feelings
13125,257041,2017-09-07T00:24:00+00:00,7,Recommended
13125,233273,2016-11-05T12:10:00+00:00,9,Recommended
13125,200398,2015-10-02T22:56:00+00:00,10,Recommended
13125,169743,2014-11-24T07:55:00+00:00,9,Recommended
13125,110847,2013-08-22T19:16:00+00:00,10,Recommended
13125,162319,2014-09-26T10:46:00+00:00,10,Recommended
13125,263245,2017-11-14T22:50:00+00:00,7,Recommended
13125,193011,2015-07-11T10:09:00+00:00,9,Recommended
13125,223821,2016-07-12T02:52:00+00:00,10,Recommended
13125,225483,2016-07-30T23:37:00+00:00,7,Recommended
13125,244904,2017-04-06T23:34:00+00:00,7,Recommended
13125,257052,2017-09-07T07:20:00+00:00,3,Not Recommended
13125,216672,2016-04-18T23:46:00+00:00,9,Recommended
13125,207464,2016-01-01T11:12:00+00:00,7,Recommended
13125,282531,2018-06-29T10:00:00+00:00,9,Recommended
13125,235710,2016-12-17T23:16:00+00:00,9,Recommended
13125,200943,2015-10-10T19:33:00+00:00,10,Recommended
13125,177809,2015-01-14T05:50:00+00:00,6,Mixed Feelings
13125,153015,2014-07-21T03:06:00+00:00,10,Recommended
13125,233731,2016-11-14T01:56:00+00:00,10,Recommended
13125,181406,2015-02-28T15:13:00+00:00,10,Recommended
13125,197507,2015-08-30T14:12:00+00:00,10,Recommended
13125,180628,2015-02-17T08:18:00+00:00,10,Recommended
13125,136675,2014-03-23T21:32:00+00:00,8,Recommended
13125,132029,2014-02-09T08:31:00+00:00,10,Recommended
13125,260222,2017-10-08T18:13:00+00:00,9,Recommended
13125,155065,2014-08-03T12:57:00+00:00,10,Recommended
13125,109603,2013-08-14T08:48:00+00:00,7,Recommended
13125,155481,2014-08-06T01:57:00+00:00,8,Recommended
13125,187002,2015-05-02T18:36:00+00:00,9,Recommended
13125,220139,2016-06-06T14:37:00+00:00,8,Recommended
13125,307033,2019-04-24T05:49:00+00:00,10,Recommended
13125,189607,2015-06-05T11:14:00+00:00,10,Recommended
13125,194129,2015-07-23T09:51:00+00:00,10,Recommended
13125,157601,2014-08-22T23:59:00+00:00,10,Recommended
13125,187358,2015-05-08T03:41:00+00:00,9,Recommended
13125,246094,2017-04-23T00:25:00+00:00,10,Recommended
13125,322812,2019-11-26T10:25:00+00:00,6,Mixed Feelings
13125,203679,2015-11-18T20:28:00+00:00,8,Recommended
13125,201743,2015-10-22T07:16:00+00:00,10,Recommended
13125,199059,2015-09-20T11:35:00+00:00,9,Recommended
13125,254341,2017-07-31T13:19:00+00:00,10,Recommended
13125,310748,2019-06-19T18:32:00+00:00,6,Mixed Feelings
13125,307940,2019-05-07T02:05:00+00:00,10,Recommended
13125,295387,2018-12-07T09:53:00+00:00,6,Mixed Feelings
13125,341194,2020-05-25T05:51:00+00:00,10,Recommended
13125,398534,2021-05-19T21:22:00+00:00,9,Recommended
13125,299798,2019-01-22T16:04:00+00:00,8,Recommended
13125,299231,2019-01-16T17:51:00+00:00,10,Recommended
13125,279835,2018-05-05T09:58:00+00:00,9,Recommended
13125,446622,2022-06-03T14:06:00+00:00,10,Recommended
13125,207284,2015-12-30T01:43:00+00:00,10,Recommended
13125,158331,2014-08-28T18:33:00+00:00,8,Recommended
13125,219325,2016-05-25T22:43:00+00:00,8,Recommended
13125,221973,2016-06-26T00:37:00+00:00,10,Recommended
13125,253978,2017-07-27T14:23:00+00:00,10,Recommended
13125,149223,2014-06-29T01:03:00+00:00,10,Recommended
13125,215883,2016-04-08T17:56:00+00:00,8,Recommended
13125,93279,2013-04-10T03:50:00+00:00,10,Recommended
13125,150297,2014-07-04T03:57:00+00:00,10,Recommended
13125,126227,2013-12-29T16:55:00+00:00,10,Recommended
13125,87953,2013-02-26T09:11:00+00:00,8,Recommended
13125,133689,2014-02-23T21:43:00+00:00,9,Recommended
13125,239365,2017-01-28T19:52:00+00:00,7,Recommended
13125,228988,2016-09-13T18:05:00+00:00,8,Recommended
13125,226725,2016-08-14T13:00:00+00:00,10,Recommended
13125,201349,2015-10-16T07:40:00+00:00,9,Recommended
13125,211637,2016-02-24T18:00:00+00:00,10,Recommended
13125,323379,2019-12-06T16:18:00+00:00,7,Recommended
13125,220911,2016-06-17T00:17:00+00:00,8,Recommended
13125,240980,2017-02-20T02:06:00+00:00,9,Recommended
13125,217604,2016-05-01T07:15:00+00:00,8,Recommended
13125,216303,2016-04-13T08:00:00+00:00,8,Recommended
13125,302258,2019-02-23T05:21:00+00:00,7,Recommended
13125,247940,2017-05-17T15:35:00+00:00,8,Recommended
13125,211829,2016-02-27T17:56:00+00:00,10,Recommended
13125,352150,2020-08-11T23:04:00+00:00,7,Recommended
13125,264482,2017-12-03T22:00:00+00:00,10,Recommended
13125,209243,2016-01-23T23:46:00+00:00,10,Recommended
13125,229886,2016-09-23T07:38:00+00:00,10,Recommended
13125,250336,2017-06-19T04:04:00+00:00,6,Mixed Feelings
13125,267173,2018-01-02T01:17:00+00:00,10,Recommended
13125,214759,2016-03-29T23:15:00+00:00,7,Recommended
13125,355626,2020-09-11T12:08:00+00:00,8,Recommended
13125,408344,2021-07-15T01:25:00+00:00,4,Not Recommended
13125,298082,2019-01-04T18:20:00+00:00,10,Recommended
13125,219604,2016-05-29T20:17:00+00:00,8,Recommended
13125,347328,2020-07-07T08:08:00+00:00,9,Recommended
13125,317089,2019-09-10T03:47:00+00:00,9,Recommended
13125,348701,2020-07-16T10:06:00+00:00,10,Recommended
13125,352697,2020-08-16T09:04:00+00:00,10,Recommended
13125,344584,2020-06-19T19:40:00+00:00,6,Mixed Feelings
13125,264968,2017-12-11T06:41:00+00:00,9,Recommended
13125,263561,2017-11-19T12:20:00+00:00,5,Mixed Feelings
13125,445453,2022-05-21T10:35:00+00:00,9,Recommended
13125,379420,2021-02-11T18:43:00+00:00,3,Not Recommended
13125,304009,2019-03-22T03:16:00+00:00,6,Mixed Feelings
13125,243209,2017-03-23T00:26:00+00:00,4,Not Recommended
13125,102073,2013-06-23T08:52:00+00:00,10,Recommended
13125,326930,2020-01-18T15:28:00+00:00,9,Recommended
13125,257893,2017-09-18T07:18:00+00:00,5,Mixed Feelings
13125,175413,2014-12-31T10:16:00+00:00,7,Recommended
13125,272675,2018-02-28T11:17:00+00:00,7,Recommended
13125,197979,2015-09-06T18:28:00+00:00,10,Recommended
13125,218247,2016-05-09T15:25:00+00:00,8,Recommended
13125,227983,2016-08-31T03:57:00+00:00,9,Recommended
13125,109441,2013-08-13T11:29:00+00:00,9,Recommended
13125,325975,2020-01-06T08:46:00+00:00,10,Recommended
13125,95235,2013-04-28T12:52:00+00:00,9,Recommended
13125,283561,2018-07-09T14:18:00+00:00,10,Recommended
13125,201675,2015-10-20T21:35:00+00:00,10,Recommended
13125,472153,2023-02-06T19:28:00+00:00,5,Not Recommended
13125,475369,2023-03-10T13:18:00+00:00,9,Recommended
13125,329003,2020-02-08T07:08:00+00:00,7,Recommended
13125,389007,2021-04-02T07:59:00+00:00,10,Recommended
13125,363294,2020-11-08T04:58:00+00:00,10,Recommended
13125,369732,2020-12-24T15:43:00+00:00,9,Recommended
13125,255884,2017-08-20T11:19:00+00:00,9,Recommended
13125,365268,2020-11-24T17:40:00+00:00,8,Recommended
13125,330863,2020-03-01T14:49:00+00:00,8,Recommended
13125,422992,2021-11-02T01:04:00+00:00,7,Recommended
13125,378832,2021-02-08T21:33:00+00:00,7,Recommended
13125,271891,2018-02-18T18:20:00+00:00,8,Recommended
13125,357428,2020-09-25T09:14:00+00:00,10,Recommended
13125,411949,2021-08-08T20:38:00+00:00,5,Mixed Feelings
13125,280417,2018-05-12T16:17:00+00:00,9,Recommended
13125,427913,2021-12-21T09:40:00+00:00,10,Recommended
13125,281364,2018-05-25T12:14:00+00:00,6,Mixed Feelings
13125,400562,2021-06-02T06:28:00+00:00,6,Mixed Feelings
13125,323898,2019-12-14T05:51:00+00:00,10,Recommended
13125,322844,2019-11-26T22:44:00+00:00,8,Recommended
13125,347755,2020-07-10T08:14:00+00:00,10,Recommended
